,Mean Pitch,Max Pitch,Mean Intensity,Max Intensity,Jitter,Shimmer,NHR,dyad,speaker,session,sentence,duration(s),size(K),file_name
3317,77.59187625,406.9341733,66.99709352,80.17627138,0.021530005,0.067352824,18.8937005,6364,63,main50,78,7.17,617.53,SK0304_3_main50_78_mono.wav
3318,83.33303188,258.9564504,67.24200664,80.17069541,0.024731477,0.092196677,15.2741011,6364,63,main50,80,6.53,562.74,SK0304_3_main50_80_mono.wav
3319,62.15100783,289.6981723,64.17867205,78.26812603,0.024582678,0.071647479,14.7286515,6364,63,main50,8,6.45,555.34,SK0304_3_main50_8_mono.wav
3320,99.57350053,344.7019038,67.38608502,77.27145467,0.015816691,0.054272948,17.9968974,6364,64,main50,11,7.78,669.9,SK0304_4_main50_11_mono.wav
3321,97.40220252,274.3510122,67.33858126,74.87755324,0.015499765,0.052756,17.6341717,6364,64,main50,13,4.64,399.87,SK0304_4_main50_13_mono.wav
3322,93.13935502,289.8538215,67.45298849,76.89871605,0.022781051,0.063019615,17.8046919,6364,64,main50,15,5.92,510.04,SK0304_4_main50_15_mono.wav
3323,92.67276669,339.4829279,65.25056567,75.13979477,0.014702751,0.058640437,17.5099915,6364,64,main50,17,8.63,743.03,SK0304_4_main50_17_mono.wav
3324,79.7681739,321.5849689,65.17802644,76.09715654,0.017959413,0.066406086,17.9573511,6364,64,main50,19,6.89,593.76,SK0304_4_main50_19_mono.wav
3325,89.86417492,274.5522317,64.69927128,74.73469373,0.020200234,0.058610824,15.905088,6364,64,main50,1,6.39,550.52,SK0304_4_main50_1_mono.wav
3326,80.00462328,312.4725875,65.62728405,76.55525955,0.019982766,0.064611684,17.0220521,6364,64,main50,21,5.57,480.15,SK0304_4_main50_21_mono.wav
3327,90.13820665,285.0067644,66.18722424,76.53401423,0.01817687,0.060687738,17.3109878,6364,64,main50,23,9.51,818.91,SK0304_4_main50_23_mono.wav
3328,83.305821,272.2274878,65.92315447,74.81626795,0.013120977,0.057178151,18.2769093,6364,64,main50,25,7.21,621.32,SK0304_4_main50_25_mono.wav
3329,100.3545785,308.9025348,66.58242999,77.21442287,0.01643865,0.057824445,18.7542868,6364,64,main50,27,10.3,887.21,SK0304_4_main50_27_mono.wav
3330,83.66544815,290.5014284,66.64817789,75.39519519,0.014287027,0.052831702,20.1335408,6364,64,main50,29,6.02,518.74,SK0304_4_main50_29_mono.wav
3331,84.9422789,321.2569415,66.07987316,76.26931856,0.019922877,0.05380164,18.2940847,6364,64,main50,31,9.03,777.91,SK0304_4_main50_31_mono.wav
3332,93.84626755,265.8048763,67.69695448,77.43699919,0.013678506,0.049558023,19.1974335,6364,64,main50,33,7.88,678.94,SK0304_4_main50_33_mono.wav
3333,83.11766099,275.0597254,66.31511345,76.4564136,0.014961924,0.061084708,19.9625647,6364,64,main50,35,6.67,574.72,SK0304_4_main50_35_mono.wav
3334,99.63083221,338.6823601,65.47044079,74.36645107,0.015467561,0.061889145,19.1743199,6364,64,main50,37,9.58,825.37,SK0304_4_main50_37_mono.wav
3335,98.12256833,300.6510812,66.36118651,75.26248667,0.015592331,0.059789491,18.6275887,6364,64,main50,39,7.97,686.18,SK0304_4_main50_39_mono.wav
3336,62.27627721,259.9519509,66.41230825,78.25504507,0.026393834,0.076311063,16.1296312,6364,64,main50,3,5.36,461.46,SK0304_4_main50_3_mono.wav
3337,66.84222995,298.347597,66.30747238,78.09947325,0.018674052,0.060512481,18.7770454,6364,64,main50,41,6.41,552.07,SK0304_4_main50_41_mono.wav
3338,93.43979375,305.5905729,65.57719385,74.95079758,0.016688982,0.064698546,18.2904789,6364,64,main50,43,8.27,712.28,SK0304_4_main50_43_mono.wav
3339,64.67409511,278.6256854,66.25223621,78.52181846,0.017575699,0.05564998,18.4164212,6364,64,main50,45,6.75,581.78,SK0304_4_main50_45_mono.wav
3340,98.80818416,310.1326799,67.11937593,76.06701678,0.01167829,0.040687601,21.6753229,6364,64,main50,47,7.59,653.53,SK0304_4_main50_47_mono.wav
3341,100.2588996,521.2921405,68.97406274,78.43149608,0.015583052,0.057806366,18.2535126,6364,64,main50,49,8.74,753.19,SK0304_4_main50_49_mono.wav
3342,108.1475366,273.2021121,67.96336374,78.46199069,0.016100249,0.053527092,18.4345069,6364,64,main50,51,7.19,619.25,SK0304_4_main50_51_mono.wav
3343,81.48075234,274.5388238,66.91229709,78.97834884,0.01604472,0.05869154,19.3947271,6364,64,main50,53,6.17,531.22,SK0304_4_main50_53_mono.wav
3344,92.59865638,560.7131862,67.50780142,77.0662605,0.01905775,0.074407784,16.1974336,6364,64,main50,55,4.94,425.97,SK0304_4_main50_55_mono.wav
3345,100.6820892,305.4784234,66.1996427,76.15847594,0.014357734,0.06141803,17.7165374,6364,64,main50,57,6.46,556.2,SK0304_4_main50_57_mono.wav
3346,94.77847994,341.1870719,67.0636016,76.69200975,0.014761435,0.050893109,19.5775238,6364,64,main50,59,10.14,873.09,SK0304_4_main50_59_mono.wav
3347,99.82436859,383.3232675,67.91255207,76.87576081,0.016437709,0.05960319,16.4742947,6364,64,main50,5,6.3,543.03,SK0304_4_main50_5_mono.wav
3348,96.45843462,284.9802549,67.68293562,76.91433474,0.015694274,0.056661182,19.0865291,6364,64,main50,61,7.61,655.69,SK0304_4_main50_61_mono.wav
3349,83.39358272,517.1926653,67.14513059,78.87081642,0.020806226,0.071213231,16.3476865,6364,64,main50,63,3.99,344.06,SK0304_4_main50_63_mono.wav
3350,84.96985511,300.4274625,66.91742314,75.55019388,0.019853236,0.058541225,17.403484,6364,64,main50,65,9.53,820.54,SK0304_4_main50_65_mono.wav
3351,101.912128,323.9843672,66.890973,74.51928861,0.013986594,0.049131813,20.0538028,6364,64,main50,67,4.24,364.99,SK0304_4_main50_67_mono.wav
3352,109.9200095,333.1056862,67.27393204,77.29715095,0.01472532,0.052556817,20.5185996,6364,64,main50,69,8.14,700.73,SK0304_4_main50_69_mono.wav
3353,76.48486468,292.6343444,65.47249144,76.58024373,0.020838694,0.057432175,18.2905353,6364,64,main50,71,6.53,562.32,SK0304_4_main50_71_mono.wav
3354,89.65173507,357.5243994,67.48582996,76.54810039,0.018703812,0.053784394,19.311394,6364,64,main50,73,7.24,623.73,SK0304_4_main50_73_mono.wav
3355,104.0069789,290.1579836,67.3052338,75.08547825,0.014279398,0.050528288,19.4213287,6364,64,main50,75,5.6,482.04,SK0304_4_main50_75_mono.wav
3356,75.00779154,311.458456,64.94616891,76.70870699,0.018023251,0.060575374,18.7760716,6364,64,main50,77,9.01,775.84,SK0304_4_main50_77_mono.wav
3357,88.47655499,288.5692414,67.58451383,79.03260647,0.01526147,0.056858467,18.2433847,6364,64,main50,79,10.23,881.18,SK0304_4_main50_79_mono.wav
3358,75.87960199,346.1107912,66.01485597,76.11914267,0.026089337,0.075521964,14.8424329,6364,64,main50,7,6.75,581.35,SK0304_4_main50_7_mono.wav
3359,68.57597936,271.8130549,65.41301222,74.08350965,0.014596833,0.047160625,20.7158074,6364,64,main50,9,6.05,521.49,SK0304_4_main50_9_mono.wav
3360,125.1120541,484.7889257,69.75847289,78.38275915,0.012886762,0.047315101,20.6686915,6566,65,main50,10,5.91,509.17,SK0506_5_main50_10_mono.wav
3361,91.95797306,340.0091852,68.83861382,81.13498349,0.015211926,0.056927374,17.1677767,6566,65,main50,12,7.43,639.84,SK0506_5_main50_12_mono.wav
3362,114.5094074,299.9531136,68.46400953,81.38380962,0.011029934,0.049424031,21.6916234,6566,65,main50,14,5.04,433.89,SK0506_5_main50_14_mono.wav
3363,111.3725589,356.5764471,68.15419358,77.30641397,0.016108023,0.056351176,16.8815814,6566,65,main50,16,5.57,480.06,SK0506_5_main50_16_mono.wav
3364,109.2029054,300.9439234,67.65393907,76.32755861,0.016719794,0.059298287,17.5873862,6566,65,main50,18,7.71,663.87,SK0506_5_main50_18_mono.wav
3365,92.33279354,284.3528053,68.46051567,77.93939973,0.013742536,0.052941278,16.0112416,6566,65,main50,20,5.84,502.63,SK0506_5_main50_20_mono.wav
3366,93.51745465,322.8536633,68.80940226,80.56186947,0.013745769,0.059870344,18.0783851,6566,65,main50,22,3.79,326.75,SK0506_5_main50_22_mono.wav
3367,129.367266,297.3572404,68.88919513,77.49671751,0.015387667,0.055219442,18.4208168,6566,65,main50,24,5.77,496.94,SK0506_5_main50_24_mono.wav
3368,116.4887239,525.4816985,68.37705888,77.94731684,0.01591845,0.057106222,19.156901,6566,65,main50,26,7.15,615.55,SK0506_5_main50_26_mono.wav
3369,54.45380999,281.3905014,67.62513628,85.72773464,0.018158382,0.066241612,18.7672379,6566,65,main50,28,7.66,660.08,SK0506_5_main50_28_mono.wav
3370,101.7451431,280.7837296,67.28944859,76.4091932,0.017286966,0.054534341,16.1702403,6566,65,main50,2,5.42,467.05,SK0506_5_main50_2_mono.wav
3371,91.87211802,300.4638751,69.0921978,82.94567076,0.021497497,0.082321014,14.4331557,6566,65,main50,30,5.63,485.23,SK0506_5_main50_30_mono.wav
3372,109.18399,304.3807369,68.76157442,83.08085701,0.012401015,0.049925808,20.2067262,6566,65,main50,32,3.92,337.6,SK0506_5_main50_32_mono.wav
3373,117.29438,302.6316241,70.02456869,86.84030542,0.012880834,0.055245406,20.6155267,6566,65,main50,34,4.27,368,SK0506_5_main50_34_mono.wav
3374,106.8643144,305.5057267,70.22305958,86.74032814,0.012811568,0.053214844,19.0775253,6566,65,main50,36,7.48,643.97,SK0506_5_main50_36_mono.wav
3375,106.4589312,315.381522,69.23051323,78.36975421,0.017140197,0.062632082,17.1448924,6566,65,main50,38,7.05,607.45,SK0506_5_main50_38_mono.wav
3376,123.4419925,292.2826237,70.15274246,81.93136349,0.011683008,0.062057667,19.057879,6566,65,main50,40,4.06,349.4,SK0506_5_main50_40_mono.wav
3377,93.56909226,310.1792465,70.85521503,87.36344913,0.01640815,0.052737681,20.0437961,6566,65,main50,42,4.37,376.36,SK0506_5_main50_42_mono.wav
3378,114.0090152,548.6693218,68.80623049,79.38412521,0.016956865,0.063730795,16.4516548,6566,65,main50,44,7.28,627.18,SK0506_5_main50_44_mono.wav
3379,117.9560417,314.5027878,67.81184633,77.03773706,0.016041652,0.067468025,16.7215596,6566,65,main50,46,5.68,488.93,SK0506_5_main50_46_mono.wav
3380,101.777672,537.5673372,69.23676495,86.97516716,0.015037116,0.058766451,19.6902503,6566,65,main50,48,4.58,394.96,SK0506_5_main50_48_mono.wav
3381,102.7730666,297.1830316,67.70209495,77.79063347,0.016527904,0.057069664,16.096498,6566,65,main50,4,5.83,502.03,SK0506_5_main50_4_mono.wav
3382,98.24069333,293.6745696,68.82844569,84.5764557,0.018417555,0.064200528,19.9434026,6566,65,main50,50,3.53,304.09,SK0506_5_main50_50_mono.wav
3383,123.2918151,295.3175257,68.58849392,76.63784679,0.015394454,0.057052092,18.3126237,6566,65,main50,52,5.81,500.39,SK0506_5_main50_52_mono.wav
3384,104.3651478,312.103931,67.86980889,80.94973722,0.01530339,0.056711539,18.1728611,6566,65,main50,54,5.35,460.85,SK0506_5_main50_54_mono.wav
3385,120.0879928,334.411623,69.48511762,81.27082498,0.018752835,0.062504108,17.2906938,6566,65,main50,56,5.78,497.89,SK0506_5_main50_56_mono.wav
3386,102.3946969,318.7105809,69.31441789,81.10114327,0.00983754,0.047638033,19.3096399,6566,65,main50,58,5.29,455.94,SK0506_5_main50_58_mono.wav
3387,114.7751724,329.996105,68.9334869,81.13180705,0.013238335,0.059869465,17.7621166,6566,65,main50,60,5.3,456.72,SK0506_5_main50_60_mono.wav
3388,100.758057,463.9105026,67.00345852,76.87129077,0.015385622,0.061337662,17.4811246,6566,65,main50,62,6.64,571.62,SK0506_5_main50_62_mono.wav
3389,95.55520639,321.1643988,67.32553539,74.84251658,0.02067857,0.061927724,14.7960974,6566,65,main50,64,3.74,322.09,SK0506_5_main50_64_mono.wav
3390,92.97912974,303.3516632,67.95255227,77.20245784,0.012962557,0.040287991,19.2030218,6566,65,main50,66,4.97,428.55,SK0506_5_main50_66_mono.wav
3391,110.2349466,316.7643719,68.81762468,82.07867483,0.011583247,0.050601727,21.4652748,6566,65,main50,68,7.41,637.94,SK0506_5_main50_68_mono.wav
3392,105.655767,476.9111369,68.15819081,81.1094104,0.015132573,0.054909505,20.4447713,6566,65,main50,6,8.78,756.12,SK0506_5_main50_6_mono.wav
3393,105.7623363,531.3728441,66.42675734,76.43966192,0.015423685,0.051993299,16.8893438,6566,65,main50,70,4.19,361.11,SK0506_5_main50_70_mono.wav
3394,130.6167183,529.2590943,68.71601627,77.94572743,0.01260172,0.055117464,20.389042,6566,65,main50,72,5.51,474.81,SK0506_5_main50_72_mono.wav
3395,86.16280603,302.3611956,69.8287286,87.22221291,0.013400544,0.062816247,18.9479346,6566,65,main50,74,6.16,530.45,SK0506_5_main50_74_mono.wav
3396,130.233596,529.2697048,68.73496256,75.71689495,0.011125296,0.052510418,20.4434725,6566,65,main50,76,4.26,366.8,SK0506_5_main50_76_mono.wav
3397,91.82625216,407.893502,66.93011056,76.7023307,0.014050253,0.058186601,15.8981637,6566,65,main50,78,5.64,486.18,SK0506_5_main50_78_mono.wav
3398,87.62578377,289.8576108,68.76337502,82.65003618,0.015069382,0.065830789,17.8467655,6566,65,main50,80,6.15,529.34,SK0506_5_main50_80_mono.wav
3399,116.9734168,545.3071197,68.69186401,78.25072468,0.018511997,0.060494243,16.3122725,6566,65,main50,8,5.4,465.42,SK0506_5_main50_8_mono.wav
3400,93.30954772,290.7458769,69.51908899,87.45896617,0.016411335,0.07167297,15.8826679,6566,66,main50,11,5.79,499.18,SK0506_6_main50_11_mono.wav
3401,101.029735,339.244297,64.24928209,73.76820409,0.017813035,0.049330764,19.1655923,6566,66,main50,13,3.79,326.31,SK0506_6_main50_13_mono.wav
3402,110.4570357,319.9045481,65.64559941,78.2386392,0.019029706,0.060025397,16.8047514,6566,66,main50,15,5.55,477.99,SK0506_6_main50_15_mono.wav
3403,100.6698827,302.6889089,64.34596702,72.26337991,0.017493652,0.063154098,14.1075391,6566,66,main50,17,6.78,583.68,SK0506_6_main50_17_mono.wav
3404,98.98299263,324.7756784,66.32180165,79.27290125,0.019207778,0.072083359,17.1290295,6566,66,main50,19,5.16,444.75,SK0506_6_main50_19_mono.wav
3405,69.68140691,396.5453395,61.67185915,71.83025572,0.020120237,0.073023929,14.7053677,6566,66,main50,1,7.11,612.71,SK0506_6_main50_1_mono.wav
3406,94.77289518,296.1573468,68.82581402,87.41761096,0.016931546,0.073817538,19.5935848,6566,66,main50,21,4.13,356.2,SK0506_6_main50_21_mono.wav
3407,89.42107387,325.0317271,67.89486686,86.7338319,0.012426248,0.064125207,19.857634,6566,66,main50,23,7.5,646.21,SK0506_6_main50_23_mono.wav
3408,97.17588733,515.604213,67.14832056,82.54727406,0.01291318,0.056780469,20.6004325,6566,66,main50,25,5.36,461.54,SK0506_6_main50_25_mono.wav
3409,110.3488709,532.0191176,71.36603862,89.85191971,0.011474087,0.061792713,17.3316712,6566,66,main50,27,7.47,643.37,SK0506_6_main50_27_mono.wav
3410,76.26471851,261.9811682,66.07489009,76.21941727,0.02174753,0.077810402,13.4333051,6566,66,main50,29,4.81,414.6,SK0506_6_main50_29_mono.wav
3411,70.90842702,305.2177842,67.83804841,84.81344694,0.013186464,0.074403649,17.4350569,6566,66,main50,31,8.71,749.92,SK0506_6_main50_31_mono.wav
3412,110.4437254,597.8798736,66.4069485,77.34869729,0.015621895,0.060862669,16.4388012,6566,66,main50,33,7.62,656.46,SK0506_6_main50_33_mono.wav
3413,87.67114723,355.8821563,65.46161866,81.64952691,0.013304571,0.056656013,19.5859596,6566,66,main50,35,5.14,443.2,SK0506_6_main50_35_mono.wav
3414,104.8516768,528.1954703,67.10728826,83.27906578,0.017355569,0.061237489,18.0978949,6566,66,main50,37,7.65,659.22,SK0506_6_main50_37_mono.wav
3415,97.15883705,337.1379995,66.48844612,80.69964378,0.017179035,0.054057309,18.992533,6566,66,main50,39,7.18,618.05,SK0506_6_main50_39_mono.wav
3416,84.63604592,295.1718536,64.35503317,78.9935231,0.017902703,0.062002413,17.3704437,6566,66,main50,3,3.88,334.07,SK0506_6_main50_3_mono.wav
3417,89.87334636,340.8703415,64.17255755,73.7899179,0.019587084,0.074062383,15.501329,6566,66,main50,41,4.83,415.63,SK0506_6_main50_41_mono.wav
3418,77.2362739,371.2187436,67.85998352,86.06966231,0.015014995,0.079659709,12.6322564,6566,66,main50,43,7.31,629.85,SK0506_6_main50_43_mono.wav
3419,81.55159228,317.5167205,65.53970838,76.33568647,0.017330806,0.072867985,14.0558528,6566,66,main50,45,5.82,501.34,SK0506_6_main50_45_mono.wav
3420,95.80002936,584.2195875,65.99842164,78.44387254,0.022020046,0.048380019,18.2467603,6566,66,main50,47,5.68,489.28,SK0506_6_main50_47_mono.wav
3421,103.3348809,362.5725128,66.6488253,76.82417928,0.018377808,0.06966576,15.6590928,6566,66,main50,49,5.78,497.98,SK0506_6_main50_49_mono.wav
3422,93.31243661,316.8697377,67.33129384,82.07397103,0.014772159,0.060727268,17.9199257,6566,66,main50,51,7.31,629.85,SK0506_6_main50_51_mono.wav
3423,104.1346198,453.5158407,65.86765903,73.22193446,0.015258908,0.062307684,16.5880138,6566,66,main50,53,4.33,372.65,SK0506_6_main50_53_mono.wav
3424,111.1762477,585.7639386,67.27450379,76.77427528,0.015983364,0.082722484,16.4127535,6566,66,main50,55,5.05,434.67,SK0506_6_main50_55_mono.wav
3425,95.77395256,346.3299827,67.58457062,81.41771784,0.016317577,0.072833334,17.0664573,6566,66,main50,57,5.64,486.26,SK0506_6_main50_57_mono.wav
3426,106.7544065,535.8767698,68.26232525,80.7779409,0.015809859,0.066734316,16.0276049,6566,66,main50,59,6.66,573.26,SK0506_6_main50_59_mono.wav
3427,103.0372173,333.8402193,65.83424263,73.65580173,0.020123526,0.072293067,13.5721055,6566,66,main50,5,5.75,495.39,SK0506_6_main50_5_mono.wav
3428,95.49222092,310.007506,68.80077304,84.01615337,0.014982858,0.058212833,16.2138885,6566,66,main50,61,6.12,527.18,SK0506_6_main50_61_mono.wav
3429,81.78581724,352.8635194,67.00057217,75.89026382,0.018880004,0.06711844,11.6975348,6566,66,main50,63,4.24,365.59,SK0506_6_main50_63_mono.wav
3430,91.73661284,551.3546052,66.65965281,78.73428192,0.014436671,0.059207887,17.7273525,6566,66,main50,65,7.87,677.74,SK0506_6_main50_65_mono.wav
3431,88.87655021,294.3110627,68.09156454,79.5978512,0.019727629,0.073164447,15.6762752,6566,66,main50,67,4.86,418.39,SK0506_6_main50_67_mono.wav
3432,120.9216849,302.3815858,66.57874714,79.09749981,0.011031708,0.060244167,20.417216,6566,66,main50,69,6.29,541.56,SK0506_6_main50_69_mono.wav
3433,90.89119581,325.3046015,66.11741745,84.38022628,0.019314569,0.069736949,17.1493626,6566,66,main50,71,4.73,407.71,SK0506_6_main50_71_mono.wav
3434,111.9367223,551.597258,66.20767701,75.41695146,0.023641375,0.073553418,14.8283015,6566,66,main50,73,5.07,436.65,SK0506_6_main50_73_mono.wav
3435,100.716151,352.2208085,65.4900219,77.92657647,0.018251373,0.07343687,15.8612045,6566,66,main50,75,5.44,469.04,SK0506_6_main50_75_mono.wav
3436,92.80455038,554.1323707,67.35933504,78.10908696,0.014844448,0.086876016,16.142011,6566,66,main50,77,7.45,641.56,SK0506_6_main50_77_mono.wav
3437,97.32336534,304.1528672,67.58202157,83.54207696,0.012758414,0.054898025,16.9560434,6566,66,main50,79,6.82,587.73,SK0506_6_main50_79_mono.wav
3438,78.12849504,336.6385524,64.45057671,78.6858738,0.016729806,0.071810964,15.3712201,6566,66,main50,7,6.08,523.56,SK0506_6_main50_7_mono.wav
3439,114.1657723,592.6085258,66.1523994,74.34832672,0.017390746,0.066500152,15.508818,6566,66,main50,9,3.76,323.82,SK0506_6_main50_9_mono.wav
3440,122.2382245,306.5577232,68.87036005,77.77466223,0.016946671,0.070011763,19.3027247,6768,67,main50,10,5.44,468.52,SK0708_7_main50_10_mono.wav
3441,108.3032909,589.473718,66.93814343,76.11875331,0.023195983,0.08725074,15.9959895,6768,67,main50,12,6.68,575.41,SK0708_7_main50_12_mono.wav
3442,62.02854249,392.6081598,64.68272994,76.76944361,0.019740106,0.073167599,17.8873929,6768,67,main50,14,9.64,830.19,SK0708_7_main50_14_mono.wav
3443,103.0665613,565.1012381,66.2365169,75.5709717,0.021198178,0.076874137,16.3591253,6768,67,main50,16,5.8,499.96,SK0708_7_main50_16_mono.wav
3444,108.4138052,307.1753721,68.21418438,76.53395198,0.018977188,0.07090371,17.6872266,6768,67,main50,18,6.62,570.41,SK0708_7_main50_18_mono.wav
3445,90.76264745,293.6142767,67.94449948,82.07817461,0.023076433,0.07919604,19.1089499,6768,67,main50,20,5.35,460.42,SK0708_7_main50_20_mono.wav
3446,77.30468033,312.6803326,66.62561956,83.06041255,0.018137247,0.088399502,17.2079583,6768,67,main50,22,5,430.79,SK0708_7_main50_22_mono.wav
3447,114.2367815,330.8860167,67.34697257,76.8092532,0.018947407,0.075107018,18.288517,6768,67,main50,24,6.53,562.49,SK0708_7_main50_24_mono.wav
3448,109.2412399,534.8041151,67.64875425,77.23724722,0.016930023,0.063854461,18.4256583,6768,67,main50,26,9.24,795.91,SK0708_7_main50_26_mono.wav
3449,97.7149438,474.6842235,67.78039927,81.55268093,0.019041466,0.076935454,19.0581087,6768,67,main50,28,6.07,523.13,SK0708_7_main50_28_mono.wav
3450,72.62550908,294.3527425,66.59561555,77.82900612,0.018093851,0.07006144,16.4638911,6768,67,main50,2,7.59,654.14,SK0708_7_main50_2_mono.wav
3451,94.47548522,315.3667658,66.7061501,80.84962623,0.02093806,0.087193225,17.615905,6768,67,main50,30,6.32,544.06,SK0708_7_main50_30_mono.wav
3452,93.3292805,587.9519247,66.77656686,75.81039988,0.021971966,0.077801478,17.3167189,6768,67,main50,32,4.5,387.81,SK0708_7_main50_32_mono.wav
3453,108.5737978,347.4671694,68.1926381,80.35672293,0.01866503,0.076928076,20.3608933,6768,67,main50,34,5.07,437.08,SK0708_7_main50_34_mono.wav
3454,108.50213,530.6774986,66.490202,76.50922371,0.020272638,0.075626029,17.1080939,6768,67,main50,36,8.59,739.67,SK0708_7_main50_36_mono.wav
3455,116.4673673,526.8571724,68.25784595,76.83193956,0.019873213,0.069451973,18.5546026,6768,67,main50,38,7.07,608.57,SK0708_7_main50_38_mono.wav
3456,107.9437248,284.5017181,68.41370626,79.12581691,0.019655701,0.082161649,18.6298059,6768,67,main50,40,5.07,436.31,SK0708_7_main50_40_mono.wav
3457,83.652577,454.1393819,66.64719683,84.24104185,0.018465404,0.082939122,19.4300648,6768,67,main50,42,5.75,495.31,SK0708_7_main50_42_mono.wav
3458,96.26457747,328.4572347,67.96642821,79.5271391,0.021024668,0.072981309,17.5539713,6768,67,main50,44,9.05,779.8,SK0708_7_main50_44_mono.wav
3459,115.9690644,523.5712098,66.51063569,76.47317427,0.022173387,0.082383881,16.6409433,6768,67,main50,46,6.24,537.34,SK0708_7_main50_46_mono.wav
3460,108.1765073,580.3234457,66.72863088,75.98352375,0.020519631,0.065185452,16.486137,6768,67,main50,48,6.18,532.43,SK0708_7_main50_48_mono.wav
3461,107.5357947,523.0390873,66.2554659,75.75369445,0.021417505,0.090584631,16.5810125,6768,67,main50,4,6.28,541.39,SK0708_7_main50_4_mono.wav
3462,98.08951194,300.4425439,67.13887357,78.55671037,0.019627677,0.079124112,18.5652702,6768,67,main50,50,4.4,379.11,SK0708_7_main50_50_mono.wav
3463,123.3485582,460.3756429,66.71084945,75.13854855,0.018006505,0.07977453,16.0245107,6768,67,main50,52,6.39,550.35,SK0708_7_main50_52_mono.wav
3464,107.0467928,531.2272704,66.45280817,76.93376623,0.017865299,0.074400817,17.192734,6768,67,main50,54,6.21,534.67,SK0708_7_main50_54_mono.wav
3465,106.0870999,290.4707187,66.25572756,78.49071164,0.016092334,0.071047295,18.7948988,6768,67,main50,56,7.06,607.8,SK0708_7_main50_56_mono.wav
3466,132.8122367,581.5709387,66.34455323,74.76684156,0.0190478,0.063831704,17.8738123,6768,67,main50,58,4.98,428.98,SK0708_7_main50_58_mono.wav
3467,100.9767744,595.9386179,67.18296422,81.49420328,0.018734203,0.068268903,19.6810603,6768,67,main50,60,6.98,601.51,SK0708_7_main50_60_mono.wav
3468,102.7706627,357.6151015,66.04287822,76.4456048,0.026816437,0.077679588,18.3435044,6768,67,main50,62,6.34,545.95,SK0708_7_main50_62_mono.wav
3469,98.45926062,310.9994645,66.60839848,75.08545795,0.021501714,0.089126796,15.7161865,6768,67,main50,64,4.32,372.05,SK0708_7_main50_64_mono.wav
3470,102.2358242,506.7745821,65.80504368,74.22290204,0.020153601,0.091429377,15.4614084,6768,67,main50,66,4.73,407.11,SK0708_7_main50_66_mono.wav
3471,119.682535,575.3061981,69.89515858,79.50902671,0.025532428,0.098669508,16.8603614,6768,67,main50,68,7.3,628.55,SK0708_7_main50_68_mono.wav
3472,112.3500113,555.7071135,67.88175077,76.44777806,0.018258188,0.065105105,19.1650534,6768,67,main50,6,8.74,753.27,SK0708_7_main50_6_mono.wav
3473,93.78377336,439.3450535,69.59038708,80.08178535,0.030443624,0.099780264,14.6467572,6768,67,main50,70,4.55,391.77,SK0708_7_main50_70_mono.wav
3474,69.62254998,414.4506553,68.15426016,79.80729255,0.023002664,0.081485637,17.8973215,6768,67,main50,72,11.63,1001.94,SK0708_7_main50_72_mono.wav
3475,92.88338855,289.2185084,68.66767294,83.94046832,0.021134751,0.095399782,17.1055337,6768,67,main50,74,6.16,530.79,SK0708_7_main50_74_mono.wav
3476,106.416496,556.6050123,67.82875718,77.26073508,0.020191713,0.086308922,16.8170026,6768,67,main50,76,5.11,440.1,SK0708_7_main50_76_mono.wav
3477,102.3521673,392.1303424,68.77531183,78.35854985,0.022279157,0.078962111,18.2998286,6768,67,main50,78,7.05,607.02,SK0708_7_main50_78_mono.wav
3478,111.0494703,582.1379027,69.0774749,83.26593489,0.020800926,0.081255005,19.4331804,6768,67,main50,80,6.53,562.87,SK0708_7_main50_80_mono.wav
3479,100.5823438,393.6240229,66.64156921,77.03130816,0.026498507,0.083581198,14.2572097,6768,67,main50,8,6.25,538.2,SK0708_7_main50_8_mono.wav
3480,94.87754869,558.1449943,68.07252723,76.8339838,0.021656896,0.066609799,16.5838071,6768,68,main50,11,6.2,534.32,SK0708_8_main50_11_mono.wav
3481,85.12542661,593.7080647,67.048561,77.14302851,0.021792213,0.087481937,15.8410638,6768,68,main50,13,4.68,402.97,SK0708_8_main50_13_mono.wav
3482,73.99427635,290.4949948,68.4587955,76.88959564,0.022459148,0.078503908,14.2268238,6768,68,main50,15,5.76,496.26,SK0708_8_main50_15_mono.wav
3483,97.93559796,595.2959996,69.69541864,78.94977436,0.027139795,0.084003493,15.1572209,6768,68,main50,17,6.72,578.77,SK0708_8_main50_17_mono.wav
3484,75.38530625,309.5428043,67.03448348,77.65009307,0.023962799,0.080629147,13.5782951,6768,68,main50,19,5.05,435.01,SK0708_8_main50_19_mono.wav
3485,83.28578454,313.5427914,68.04430144,77.4965232,0.024085939,0.085956249,15.1791039,6768,68,main50,1,6.52,561.28,SK0708_8_main50_1_mono.wav
3486,92.91697417,309.7970107,69.38783595,78.76701061,0.022778788,0.060865373,17.3607483,6768,68,main50,21,3.68,317.36,SK0708_8_main50_21_mono.wav
3487,97.48106875,480.946845,70.56404971,79.75588605,0.018440107,0.072220549,16.782365,6768,68,main50,23,6.87,592.12,SK0708_8_main50_23_mono.wav
3488,94.58959428,405.1163558,71.28234039,79.20372522,0.022971368,0.063682892,16.6313985,6768,68,main50,25,4.91,422.96,SK0708_8_main50_25_mono.wav
