,File Name,Mean Pitch,Max Pitch,Mean Intensity,Max Intensity,Jitter,Shimmer,NHR,dyad,speaker,session,sentence,duration(s),size(K),file_name
221,d3435_34_imitation555_66_mono.wav,95.97420153400856,329.1812098709095,64.91011472556382,73.75610473621612,0.0189455911299808,0.0728578539913713,15.7378397,3435,34,imitation,66,4.35,374.82,d3435_34_imitation555_66_mono.wav
222,d3435_34_imitation555_67_mono.wav,69.29878387706371,250.19748615532035,65.2164155444052,74.57355026668895,0.0256244867110691,0.0918764036646882,13.6360488,3435,34,imitation,67,4.84,417.16,d3435_34_imitation555_67_mono.wav
223,d3435_34_imitation555_68_mono.wav,77.60037916606869,299.9727600858803,65.68458190638364,75.89719273749802,0.0265568941446532,0.0792451943570626,13.687757,3435,34,imitation,68,6.74,580.68,d3435_34_imitation555_68_mono.wav
224,d3435_34_imitation555_69_mono.wav,93.26473583735756,251.20510069853765,66.24952366859094,75.511357847999,0.0175271107616029,0.0718808198818061,16.8301953,3435,34,imitation,69,5.94,511.47,d3435_34_imitation555_69_mono.wav
225,d3435_34_imitation555_6_mono.wav,89.69650992443387,398.9741765247932,66.20865181981765,75.73492655251576,0.0221031305299074,0.0725694498567623,13.9100578,3435,34,imitation,6,8.43,725.72,d3435_34_imitation555_6_mono.wav
226,d3435_34_imitation555_70_mono.wav,72.12470768456772,323.2466629667654,64.01516587530865,73.92570317492431,0.0247157774980133,0.0959464125426014,10.0761479,3435,34,imitation,70,4.41,379.91,d3435_34_imitation555_70_mono.wav
227,d3435_34_imitation555_71_mono.wav,61.97526100452252,314.44600659806565,65.60270872278716,77.32744716451353,0.0190922511526532,0.067916189813648,13.7822539,3435,34,imitation,71,5.05,435.17,d3435_34_imitation555_71_mono.wav
228,d3435_34_imitation555_72_mono.wav,106.82006729976835,582.4684385161955,67.00672815618746,74.45607296818505,0.0177061380762275,0.0626447743846982,16.0859968,3435,34,imitation,72,6.7,577.29,d3435_34_imitation555_72_mono.wav
229,d3435_34_imitation555_73_mono.wav,83.27858406697128,282.9903185674511,65.72140933352607,75.6442882138552,0.0211757250956635,0.0661674492168281,14.9314008,3435,34,imitation,73,5.94,511.43,d3435_34_imitation555_73_mono.wav
230,d3435_34_imitation555_74_mono.wav,76.64612153908163,254.2957633969207,65.08352189929947,74.55274870790865,0.020526826933507,0.0728382153060937,14.5668376,3435,34,imitation,74,5.57,480.22,d3435_34_imitation555_74_mono.wav
231,d3435_34_imitation555_75_mono.wav,89.31756985321348,246.2345698950008,65.34835545718539,75.27934989451083,0.0234266722399248,0.0655841670905018,16.038488,3435,34,imitation,75,6.12,527.48,d3435_34_imitation555_75_mono.wav
232,d3435_34_imitation555_76_mono.wav,102.41932611713148,275.3229339239801,68.56236665620129,75.43394198220028,0.0157951278554564,0.0592144834692182,18.3480774,3435,34,imitation,76,4.53,390.48,d3435_34_imitation555_76_mono.wav
233,d3435_34_imitation555_77_mono.wav,96.01557614898924,256.7472110279599,65.9864038222705,74.20568465619166,0.0230808492750974,0.0748416185018613,15.5730663,3435,34,imitation,77,5.73,493.83,d3435_34_imitation555_77_mono.wav
234,d3435_34_imitation555_78_mono.wav,81.03267415697239,245.1366906157769,64.55845619456812,73.98599731924608,0.017224086359511,0.0673097889402042,14.4843382,3435,34,imitation,78,6.12,527.05,d3435_34_imitation555_78_mono.wav
235,d3435_34_imitation555_79_mono.wav,77.51312784537535,253.2203036222192,64.23240095794205,73.23231932145214,0.0230823575021727,0.0743317291018345,12.2903663,3435,34,imitation,79,6.5,559.99,d3435_34_imitation555_79_mono.wav
236,d3435_34_imitation555_7_mono.wav,54.48272751980938,239.8790222686453,64.07381956170785,75.06801863580034,0.0250444449060313,0.0802589403258319,12.0296899,3435,34,imitation,7,5.99,516.34,d3435_34_imitation555_7_mono.wav
237,d3435_34_imitation555_80_mono.wav,76.89713492369344,248.8696375885079,64.62650512876988,75.27536693648874,0.0283160497203977,0.0832515352168402,11.7327439,3435,34,imitation,80,5.58,480.34,d3435_34_imitation555_80_mono.wav
238,d3435_34_imitation555_8_mono.wav,90.08902459353568,302.34759445923896,64.53155353876765,72.44428619638049,0.0235061234765366,0.0815314435952713,11.8306308,3435,34,imitation,8,5.62,483.9,d3435_34_imitation555_8_mono.wav
239,d3435_34_imitation555_9_mono.wav,99.16994561131013,342.7887701705907,65.64178448554995,73.16315585294302,0.0244154668253823,0.0696496898399626,14.7126875,3435,34,imitation,9,3.12,268.66,d3435_34_imitation555_9_mono.wav
240,d3435_35_imitation555_10_mono.wav,103.29750882374933,245.81159966039635,72.8832163423831,81.72112865939147,0.0160131367661366,0.0545503249033262,20.761987,3435,35,imitation,10,5.34,459.62,d3435_35_imitation555_10_mono.wav
241,d3435_35_imitation555_11_mono.wav,83.4515801728392,595.0553420513664,77.9324174401338,91.06880244803024,0.0260384251421711,0.0793727165211291,15.9242856,3435,35,imitation,11,10.41,896.77,d3435_35_imitation555_11_mono.wav
242,d3435_35_imitation555_12_mono.wav,82.49704964720263,509.1415742198959,72.74178897573707,81.96638126255387,0.0206339198879452,0.0630561000909896,16.3849305,3435,35,imitation,12,6.12,526.82,d3435_35_imitation555_12_mono.wav
243,d3435_35_imitation555_13_mono.wav,76.95853682318757,241.5006654417628,75.96083399810767,85.39222488400091,0.0166839850701106,0.0590232899556534,19.7797639,3435,35,imitation,13,4.23,364.57,d3435_35_imitation555_13_mono.wav
244,d3435_35_imitation555_14_mono.wav,58.03958487247128,234.3753707920076,75.0534950731101,85.80830971936764,0.0189102444302263,0.0627022300456236,17.2648747,3435,35,imitation,14,6.36,547.82,d3435_35_imitation555_14_mono.wav
245,d3435_35_imitation555_15_mono.wav,77.0804383666439,472.65060817495055,75.0347946946609,83.99572333078099,0.0199343082785902,0.0569792553042962,17.5356029,3435,35,imitation,15,6.22,535.71,d3435_35_imitation555_15_mono.wav
246,d3435_35_imitation555_16_mono.wav,103.4757455886814,566.3334229522625,72.42275009991316,79.63044895334629,0.021758385763021,0.0651905864569306,16.5551131,3435,35,imitation,16,5.25,452.06,d3435_35_imitation555_16_mono.wav
247,d3435_35_imitation555_17_mono.wav,91.48006675392864,599.4807081867385,70.81568130361927,79.17474795958789,0.0189606871278641,0.0687942930810162,16.8359288,3435,35,imitation,17,7.0,602.75,d3435_35_imitation555_17_mono.wav
248,d3435_35_imitation555_18_mono.wav,80.90143387106188,237.78676814126663,72.0224605589957,83.9977126259962,0.0205810619824565,0.0560602266613042,18.7528076,3435,35,imitation,18,6.75,581.33,d3435_35_imitation555_18_mono.wav
249,d3435_35_imitation555_19_mono.wav,96.08305382890116,259.544137049601,74.70976966886613,81.46921534799672,0.0202654466473947,0.0641663476842219,17.8918361,3435,35,imitation,19,5.34,460.34,d3435_35_imitation555_19_mono.wav
250,d3435_35_imitation555_1_mono.wav,85.61289775664488,485.6018566665993,75.17133761523635,84.90694070225047,0.0250985348076393,0.0770257283146605,16.6584919,3435,35,imitation,1,5.96,513.04,d3435_35_imitation555_1_mono.wav
251,d3435_35_imitation555_20_mono.wav,64.8293747945039,512.5010575980602,71.87981478464113,81.74261002454138,0.0209086814986554,0.0709713269087682,14.8446654,3435,35,imitation,20,4.83,416.0,d3435_35_imitation555_20_mono.wav
252,d3435_35_imitation555_21_mono.wav,80.59028175374259,300.8381554664116,72.53420826224391,82.46044986938693,0.020163626334071,0.0688818275962891,16.2408069,3435,35,imitation,21,3.67,316.31,d3435_35_imitation555_21_mono.wav
253,d3435_35_imitation555_22_mono.wav,53.1317256926649,280.35117426645496,72.50639716672852,81.31060298055907,0.0282983397913584,0.0767872497020156,11.987852,3435,35,imitation,22,4.85,418.21,d3435_35_imitation555_22_mono.wav
254,d3435_35_imitation555_23_mono.wav,74.92060733923788,481.6295945769419,73.47931137794744,82.68908788139022,0.0191793970887459,0.0583449757746733,16.4536589,3435,35,imitation,23,8.29,713.81,d3435_35_imitation555_23_mono.wav
255,d3435_35_imitation555_24_mono.wav,81.14021084635137,534.6095379705083,76.35143861680992,88.088413986021,0.0203720671876673,0.0627011989296863,17.7206841,3435,35,imitation,24,6.89,593.45,d3435_35_imitation555_24_mono.wav
256,d3435_35_imitation555_25_mono.wav,82.91493398285681,586.1298309528132,71.84961703719792,81.20847363065265,0.0240634146736968,0.0703890079155437,15.6048246,3435,35,imitation,25,5.0,430.53,d3435_35_imitation555_25_mono.wav
257,d3435_35_imitation555_26_mono.wav,73.52195941465604,541.4956658074609,74.29100343407796,84.3573696351534,0.0168978542735586,0.054876417437122,16.707456,3435,35,imitation,26,9.26,798.04,d3435_35_imitation555_26_mono.wav
258,d3435_35_imitation555_27_mono.wav,93.06476813389884,278.2287107510293,78.05087922947341,87.38206260943201,0.0170394058286767,0.0646154238789359,17.8150447,3435,35,imitation,27,7.89,679.52,d3435_35_imitation555_27_mono.wav
259,d3435_35_imitation555_28_mono.wav,72.15435289098504,594.8596954286876,73.22569145410266,82.1900251572341,0.0251946439937904,0.0707893705198439,13.1721775,3435,35,imitation,28,5.7,490.71,d3435_35_imitation555_28_mono.wav
260,d3435_35_imitation555_29_mono.wav,63.35483917073008,224.8037561781818,73.28389636393611,84.79259858903994,0.0204843600587012,0.0651240242455534,17.8635957,3435,35,imitation,29,4.99,430.09,d3435_35_imitation555_29_mono.wav
261,d3435_35_imitation555_2_mono.wav,73.08606963153832,562.4016450629265,71.7535002163247,80.43130886935816,0.0175323966772986,0.0558873327330046,16.9700327,3435,35,imitation,2,6.27,539.83,d3435_35_imitation555_2_mono.wav
262,d3435_35_imitation555_30_mono.wav,79.95452283220341,510.7157612554044,73.51306055214117,82.9199853506878,0.0228678739506541,0.0704338488882645,15.1655934,3435,35,imitation,30,6.55,563.8,d3435_35_imitation555_30_mono.wav
263,d3435_35_imitation555_31_mono.wav,70.1455967015497,496.2841714915711,72.72897266017944,81.60164102514642,0.0179795830206363,0.055324462788018,17.0241644,3435,35,imitation,31,9.07,781.51,d3435_35_imitation555_31_mono.wav
264,d3435_35_imitation555_32_mono.wav,81.73971049511835,246.57585656522045,77.13352759008848,86.58602455799077,0.0220782080206025,0.0516211625630717,20.6560631,3435,35,imitation,32,4.47,384.85,d3435_35_imitation555_32_mono.wav
265,d3435_35_imitation555_33_mono.wav,91.50517439824648,534.2784132064431,72.6073233487777,81.60411024109914,0.0159871071285587,0.0572417599769326,16.9490607,3435,35,imitation,33,7.02,604.97,d3435_35_imitation555_33_mono.wav
266,d3435_35_imitation555_34_mono.wav,86.81548769155715,563.3360093980533,75.1909607378355,84.67642645154356,0.0189009790724105,0.0601376419915683,17.9208941,3435,35,imitation,34,5.64,485.54,d3435_35_imitation555_34_mono.wav
267,d3435_35_imitation555_35_mono.wav,81.81261397687871,582.1952996646555,72.26441433543249,80.89855690870074,0.0187410986598202,0.0673719171184934,16.7854281,3435,35,imitation,35,4.34,373.81,d3435_35_imitation555_35_mono.wav
268,d3435_35_imitation555_36_mono.wav,88.57869922060222,534.2053580681155,74.28229776380482,83.96571951291034,0.0178964139095592,0.0581364125706829,18.3110876,3435,35,imitation,36,8.06,694.62,d3435_35_imitation555_36_mono.wav
269,d3435_35_imitation555_37_mono.wav,90.30947752503567,527.4058703098351,72.98428263719109,81.25089963389962,0.0171845246792309,0.0665435938711768,17.9866921,3435,35,imitation,37,7.8,671.71,d3435_35_imitation555_37_mono.wav
270,d3435_35_imitation555_38_mono.wav,82.90255470583226,445.84578401536345,77.57622989568348,86.40843696889652,0.0179145062144764,0.0596163283205632,18.5760611,3435,35,imitation,38,7.39,636.65,d3435_35_imitation555_38_mono.wav
271,d3435_35_imitation555_39_mono.wav,78.33931260681857,532.0349186737564,75.62554871187466,84.48461918186545,0.0247180264939165,0.0655412898925332,14.3147644,3435,35,imitation,39,6.29,542.23,d3435_35_imitation555_39_mono.wav
272,d3435_35_imitation555_3_mono.wav,78.86321565156895,571.4218200140915,72.61327919524095,81.69005638601635,0.0209522399955368,0.0589271575298794,16.0553469,3435,35,imitation,3,4.0,344.83,d3435_35_imitation555_3_mono.wav
273,d3435_35_imitation555_40_mono.wav,80.94837078306738,569.5025213179547,74.02021499130085,84.24329456407816,0.0192900149030713,0.0501889818762324,19.9377089,3435,35,imitation,40,5.42,466.74,d3435_35_imitation555_40_mono.wav
274,d3435_35_imitation555_41_mono.wav,62.72669850121668,464.6786477744963,73.73213185086233,83.23756130739733,0.026290295815316,0.0606453543450887,16.9741113,3435,35,imitation,41,4.46,383.79,d3435_35_imitation555_41_mono.wav
275,d3435_35_imitation555_42_mono.wav,65.4063832146705,238.99407370628276,75.90311681532896,89.16929600976756,0.0219559729050226,0.0844471706061306,17.2197899,3435,35,imitation,42,5.09,438.09,d3435_35_imitation555_42_mono.wav
276,d3435_35_imitation555_43_mono.wav,84.42884787086484,493.9525892553089,78.52825945966534,88.09238360355141,0.0253794150141142,0.0784601542976924,16.9099444,3435,35,imitation,43,6.71,578.41,d3435_35_imitation555_43_mono.wav
277,d3435_35_imitation555_44_mono.wav,76.11310998373578,588.5904370851547,76.28164384206767,85.95909272596124,0.0189528594058331,0.0706534455230361,17.0607431,3435,35,imitation,44,9.69,835.08,d3435_35_imitation555_44_mono.wav
278,d3435_35_imitation555_45_mono.wav,71.41990795589068,583.2460503355892,74.73538043560949,85.7786378352437,0.0201270876076259,0.0573818747064115,16.8211616,3435,35,imitation,45,6.49,559.04,d3435_35_imitation555_45_mono.wav
279,d3435_35_imitation555_46_mono.wav,89.32355800663665,534.0676400362918,75.59498873239357,84.65836038905331,0.0250222253032093,0.0714832081752812,17.7035074,3435,35,imitation,46,6.1,525.08,d3435_35_imitation555_46_mono.wav
280,d3435_35_imitation555_47_mono.wav,83.83983669404203,502.53355167570993,75.56817792728233,84.57965420167224,0.0251651904502397,0.0685814467362724,16.6346646,3435,35,imitation,47,5.69,489.77,d3435_35_imitation555_47_mono.wav
281,d3435_35_imitation555_48_mono.wav,86.14259903143441,503.5334569932384,72.54161096216313,81.48103255971854,0.0201170552817327,0.0618895037146475,17.1961433,3435,35,imitation,48,5.51,474.32,d3435_35_imitation555_48_mono.wav
282,d3435_35_imitation555_49_mono.wav,75.52519296248906,597.2124244927899,73.04849066804857,84.4349289603965,0.018828264480685,0.069949126489642,17.6810887,3435,35,imitation,49,7.04,606.71,d3435_35_imitation555_49_mono.wav
283,d3435_35_imitation555_4_mono.wav,80.74824278056752,580.631252631961,76.58409935439259,85.66996333101514,0.0230660801199178,0.0640153677896523,17.7559992,3435,35,imitation,4,6.06,521.78,d3435_35_imitation555_4_mono.wav
284,d3435_35_imitation555_50_mono.wav,76.25693242180589,288.9812727866837,73.10045773979004,81.48223924216569,0.0223136965428263,0.0628088772507106,17.5827458,3435,35,imitation,50,4.34,373.53,d3435_35_imitation555_50_mono.wav
285,d3435_35_imitation555_51_mono.wav,111.64716459090278,591.7084929267112,76.13002799840554,84.74935043721894,0.024162833776442,0.067014837955339,17.8625021,3435,35,imitation,51,6.11,526.01,d3435_35_imitation555_51_mono.wav
286,d3435_35_imitation555_52_mono.wav,74.8622287271533,517.3846368385682,73.02944115077264,81.65198570277148,0.0224181398912708,0.0638120936604671,18.0001676,3435,35,imitation,52,8.0,689.2,d3435_35_imitation555_52_mono.wav
287,d3435_35_imitation555_53_mono.wav,104.7553052493198,516.1251077559973,77.05587942533887,85.2845044325696,0.019161900244753,0.0665047483806406,19.1761418,3435,35,imitation,53,4.37,376.46,d3435_35_imitation555_53_mono.wav
288,d3435_35_imitation555_54_mono.wav,89.95018340985338,293.36767608566004,73.07337715512708,83.69174352102485,0.0171283973377958,0.0583788770821389,17.5677937,3435,35,imitation,54,5.48,472.17,d3435_35_imitation555_54_mono.wav
289,d3435_35_imitation555_55_mono.wav,78.64192618390146,575.2232286813633,76.01336826219635,86.3994758910686,0.0189668969132714,0.0499723116325013,19.8062722,3435,35,imitation,55,5.75,495.73,d3435_35_imitation555_55_mono.wav
290,d3435_35_imitation555_56_mono.wav,81.86937508958351,594.0398544724333,74.10801943048632,82.98351743654675,0.0245978966986895,0.0647760217445454,15.3309977,3435,35,imitation,56,6.79,584.86,d3435_35_imitation555_56_mono.wav
291,d3435_35_imitation555_57_mono.wav,87.36407771233702,417.0402531929906,74.17038681715869,81.53439205210398,0.0165644299949547,0.0546289857345196,17.9524406,3435,35,imitation,57,5.54,477.2,d3435_35_imitation555_57_mono.wav
292,d3435_35_imitation555_58_mono.wav,78.73998311494775,516.5612314280457,74.33549541683583,83.67623111631309,0.013855708717307,0.0550021787138061,20.3845924,3435,35,imitation,58,5.75,494.88,d3435_35_imitation555_58_mono.wav
293,d3435_35_imitation555_59_mono.wav,90.48824669862938,553.9281211153808,74.12819778380056,83.77889102541869,0.0218734160179509,0.05838777305313,17.7088523,3435,35,imitation,59,6.74,580.44,d3435_35_imitation555_59_mono.wav
294,d3435_35_imitation555_5_mono.wav,91.9707452343221,523.5090497422639,78.52491326920317,87.83216786215974,0.0164105353950825,0.0665917212395925,18.1471984,3435,35,imitation,5,6.07,522.47,d3435_35_imitation555_5_mono.wav
295,d3435_35_imitation555_60_mono.wav,88.15816541249777,525.2221283243143,72.7755863273765,82.20831187538401,0.0198484854294384,0.0596232069022182,18.4027029,3435,35,imitation,60,6.86,590.63,d3435_35_imitation555_60_mono.wav
296,d3435_35_imitation555_61_mono.wav,90.8524141124554,257.313579653134,75.2766732976807,83.76579270944772,0.019149369254486,0.0537352163197968,19.6781605,3435,35,imitation,61,6.07,523.08,d3435_35_imitation555_61_mono.wav
297,d3435_35_imitation555_62_mono.wav,78.66121852072575,592.2985188159684,75.0631273104694,84.69542137753913,0.0219286882640271,0.0600817448996683,16.2520517,3435,35,imitation,62,6.8,585.79,d3435_35_imitation555_62_mono.wav
298,d3435_35_imitation555_63_mono.wav,58.991770116071415,228.4513586711884,71.86767536216591,80.10160257393865,0.0174887235484354,0.0546034965863291,14.6069107,3435,35,imitation,63,3.89,335.16,d3435_35_imitation555_63_mono.wav
299,d3435_35_imitation555_64_mono.wav,73.43589104448503,537.5418583080242,72.05902804641015,81.60860836873664,0.0253329100098064,0.0726994719489929,15.2465104,3435,35,imitation,64,4.66,401.01,d3435_35_imitation555_64_mono.wav
300,d3435_35_imitation555_65_mono.wav,81.11920235735013,269.6875681992471,73.91889590869063,84.68771684353923,0.0210008729242364,0.0665913849303252,18.1222715,3435,35,imitation,65,7.73,665.47,d3435_35_imitation555_65_mono.wav
301,d3435_35_imitation555_66_mono.wav,78.81768848637583,585.797578837691,76.51133184741583,88.4193975535153,0.0182367985980277,0.0664537507349173,17.7914433,3435,35,imitation,66,4.51,388.17,d3435_35_imitation555_66_mono.wav
302,d3435_35_imitation555_67_mono.wav,71.38808347755844,456.5239069293313,71.74465726064466,81.98554046690546,0.0185454889471461,0.0648672008496448,16.9154985,3435,35,imitation,67,4.39,378.39,d3435_35_imitation555_67_mono.wav
303,d3435_35_imitation555_68_mono.wav,80.9337328680909,464.70022393284063,73.44785061871181,85.32492109055694,0.0172327994706663,0.053960532613452,18.1982354,3435,35,imitation,68,7.76,668.66,d3435_35_imitation555_68_mono.wav
304,d3435_35_imitation555_69_mono.wav,100.84683055859269,585.2640982484123,74.50310265066344,81.68371950194947,0.016259723901744,0.0533182343684225,19.5970427,3435,35,imitation,69,6.73,579.35,d3435_35_imitation555_69_mono.wav
305,d3435_35_imitation555_6_mono.wav,82.3363311578153,270.6825158419751,74.30166647554172,82.63222574277628,0.0197677690822528,0.0669665670722046,15.64099,3435,35,imitation,6,7.67,660.83,d3435_35_imitation555_6_mono.wav
306,d3435_35_imitation555_70_mono.wav,66.89535170761938,283.99853895281944,73.38928665722783,85.20931252454221,0.0191869554106896,0.0512810163524101,15.4714547,3435,35,imitation,70,4.83,415.9,d3435_35_imitation555_70_mono.wav
307,d3435_35_imitation555_71_mono.wav,73.13659941152343,599.5411579498319,69.75363962553821,79.70825568219377,0.0222840378093865,0.0766007316863867,15.2897093,3435,35,imitation,71,4.49,386.72,d3435_35_imitation555_71_mono.wav
308,d3435_35_imitation555_72_mono.wav,105.33793995805122,464.3003636777124,74.76262864895547,82.9170250834484,0.0142721224205113,0.05150220722308,19.5615314,3435,35,imitation,72,6.93,596.69,d3435_35_imitation555_72_mono.wav
309,d3435_35_imitation555_73_mono.wav,77.79693129178568,275.57921318447666,74.97426398787853,84.10724907708709,0.0214606944466158,0.0782325405785823,15.6278488,3435,35,imitation,73,5.19,447.0,d3435_35_imitation555_73_mono.wav
310,d3435_35_imitation555_74_mono.wav,69.7206655608082,599.9814813221755,74.50603711739723,84.57953414030885,0.0175939806136321,0.0594731095812233,17.0603114,3435,35,imitation,74,6.46,556.52,d3435_35_imitation555_74_mono.wav
311,d3435_35_imitation555_75_mono.wav,84.20406054909688,597.693345992262,76.51439416306177,88.52436384878186,0.0169731554497789,0.0588039283364995,21.5040351,3435,35,imitation,75,6.38,549.9,d3435_35_imitation555_75_mono.wav
312,d3435_35_imitation555_76_mono.wav,114.11987635201548,589.1839598366323,77.14503463085211,84.80863970562551,0.0221212828644465,0.0606989790375066,19.7836081,3435,35,imitation,76,4.22,363.32,d3435_35_imitation555_76_mono.wav
313,d3435_35_imitation555_77_mono.wav,81.48454555632014,579.1399539852368,75.51837452008083,84.0087202923438,0.0193779994144053,0.0581581050338328,19.3955111,3435,35,imitation,77,7.19,619.4,d3435_35_imitation555_77_mono.wav
314,d3435_35_imitation555_78_mono.wav,77.9039093576571,570.1364660318168,75.05690170916203,85.54424318065989,0.0233000229281464,0.0591952920123709,17.2059442,3435,35,imitation,78,7.0,603.06,d3435_35_imitation555_78_mono.wav
315,d3435_35_imitation555_79_mono.wav,71.6409468632396,559.3270939514097,74.48577848417327,84.62167535313215,0.0234346190953416,0.0782520752219158,14.077535,3435,35,imitation,79,7.41,638.03,d3435_35_imitation555_79_mono.wav
316,d3435_35_imitation555_7_mono.wav,64.88534362758892,499.8678787024037,73.61999282257491,84.7535460584154,0.0257909989323265,0.0759750575093603,15.4107137,3435,35,imitation,7,6.65,572.98,d3435_35_imitation555_7_mono.wav
317,d3435_35_imitation555_80_mono.wav,66.46728342825054,381.1362955787935,73.67321752615527,83.64384020060203,0.022635252095372,0.0734412559085405,14.5129497,3435,35,imitation,80,7.27,626.38,d3435_35_imitation555_80_mono.wav
318,d3435_35_imitation555_8_mono.wav,82.3942867389803,592.8753653198877,75.28213784049647,83.9946238551296,0.0248446276675607,0.0634845459085521,14.3359612,3435,35,imitation,8,6.47,557.23,d3435_35_imitation555_8_mono.wav
319,d3435_35_imitation555_9_mono.wav,87.50337911189342,430.6810381331963,74.44912938392537,83.06123625965105,0.0188712477153878,0.0540983268584344,20.9863551,3435,35,imitation,9,3.5,301.67,d3435_35_imitation555_9_mono.wav
320,d3637_36_imitation555_10_mono.wav,120.37846395505083,323.71961657341484,72.68880444381848,81.21963135882014,0.013975678776374,0.0493673472271588,19.7032417,3637,36,imitation,10,5.19,447.07,d3637_36_imitation555_10_mono.wav
321,d3637_36_imitation555_11_mono.wav,113.74749619185128,327.2433267950081,76.95341754099556,86.7186314294623,0.0173317921017009,0.0582196413432171,20.2026562,3637,36,imitation,11,4.99,429.84,d3637_36_imitation555_11_mono.wav
322,d3637_36_imitation555_12_mono.wav,108.16898030039954,550.8240177787234,75.38849937798817,84.1819208044201,0.0184169431221991,0.0637347136926339,14.8043064,3637,36,imitation,12,5.09,438.3,d3637_36_imitation555_12_mono.wav
323,d3637_36_imitation555_13_mono.wav,103.07784272815974,312.8308612995443,74.86540417736529,82.6726285843793,0.0178244868925152,0.0607912939918129,19.4855905,3637,36,imitation,13,3.67,316.09,d3637_36_imitation555_13_mono.wav
324,d3637_36_imitation555_14_mono.wav,101.88111287276573,332.5910469195068,76.76953648558495,84.95037443677174,0.0219896933647816,0.0657492847062617,19.3201257,3637,36,imitation,14,4.25,366.51,d3637_36_imitation555_14_mono.wav
325,d3637_36_imitation555_15_mono.wav,90.2977107286868,349.2120947990761,74.86182716584774,84.38561784640467,0.0196426838841484,0.0558791736653434,18.0544552,3637,36,imitation,15,5.97,514.31,d3637_36_imitation555_15_mono.wav
326,d3637_36_imitation555_16_mono.wav,132.556572943896,343.858940767622,77.04485700875289,85.20229240556071,0.0154618106441458,0.0532101895362301,19.171009,3637,36,imitation,16,4.32,372.29,d3637_36_imitation555_16_mono.wav
327,d3637_36_imitation555_17_mono.wav,122.94696551342793,327.0302736884044,76.40263531963505,86.08306661931528,0.0158557887259339,0.0569233031935456,20.2901691,3637,36,imitation,17,5.55,478.47,d3637_36_imitation555_17_mono.wav
328,d3637_36_imitation555_18_mono.wav,113.77938367709405,496.93331719387226,74.87997303844116,82.66488316140976,0.017433073308357,0.0506928440185341,20.0645246,3637,36,imitation,18,5.76,495.9,d3637_36_imitation555_18_mono.wav
329,d3637_36_imitation555_19_mono.wav,102.15610235659348,592.0208727848027,74.04105532201146,84.70897517599295,0.017830315010316,0.056375619163363,19.2158711,3637,36,imitation,19,7.94,683.94,d3637_36_imitation555_19_mono.wav
330,d3637_36_imitation555_1_mono.wav,120.8013764389106,358.06876702735497,73.35660825597868,80.61115576471553,0.0173498201193356,0.0598864778117435,18.8070324,3637,36,imitation,1,5.05,435.28,d3637_36_imitation555_1_mono.wav
331,d3637_36_imitation555_20_mono.wav,100.51571323368238,323.69246488657524,74.77458209033885,84.86222342927924,0.0146792595436698,0.0601954415215346,20.5687829,3637,36,imitation,20,4.75,409.54,d3637_36_imitation555_20_mono.wav
332,d3637_36_imitation555_21_mono.wav,97.65036837569676,591.5091996197488,73.77484092511715,83.93679587529226,0.0199603649254093,0.0645001698308754,18.1943623,3637,36,imitation,21,5.94,511.48,d3637_36_imitation555_21_mono.wav
333,d3637_36_imitation555_22_mono.wav,91.23561446855112,502.1146976663901,73.01218319738051,82.42679029211162,0.0157795821460841,0.0594560619409153,18.6404481,3637,36,imitation,22,4.34,373.56,d3637_36_imitation555_22_mono.wav
334,d3637_36_imitation555_23_mono.wav,105.52396213610972,504.73340477258046,74.52351419431658,84.92346003033268,0.0213006223729166,0.0669082715033005,17.9304148,3637,36,imitation,23,6.6,568.8,d3637_36_imitation555_23_mono.wav
335,d3637_36_imitation555_24_mono.wav,109.51089103625245,353.80042278100785,76.11641760606892,86.17238495073826,0.0179564062895893,0.0607599738382378,19.0057652,3637,36,imitation,24,6.15,530.07,d3637_36_imitation555_24_mono.wav
336,d3637_36_imitation555_25_mono.wav,96.83323998931736,338.17442333993546,75.5221481204533,85.53331200993895,0.0212255015459583,0.0558557490160006,17.83807,3637,36,imitation,25,5.18,445.8,d3637_36_imitation555_25_mono.wav
337,d3637_36_imitation555_26_mono.wav,106.38168552945498,580.1755668039457,71.26900097039587,79.97359849222546,0.0180915300286291,0.0569809450013476,17.496334,3637,36,imitation,26,7.24,623.4,d3637_36_imitation555_26_mono.wav
338,d3637_36_imitation555_27_mono.wav,116.6646656935971,345.7701867624975,75.97492510889683,84.65362048925704,0.0160005352926384,0.0514861561042199,19.412685,3637,36,imitation,27,7.4,637.66,d3637_36_imitation555_27_mono.wav
339,d3637_36_imitation555_28_mono.wav,97.4485160194956,580.0222301986418,75.32604814512123,85.32188810999205,0.0226494964374132,0.0699069463763964,17.3233804,3637,36,imitation,28,5.37,462.55,d3637_36_imitation555_28_mono.wav
340,d3637_36_imitation555_29_mono.wav,102.2427865164636,359.8047684815858,70.72172672743616,80.416363723861,0.0171018035091163,0.0650215736976663,17.2849645,3637,36,imitation,29,3.89,334.73,d3637_36_imitation555_29_mono.wav
341,d3637_36_imitation555_2_mono.wav,89.5039263800085,399.8870632722919,76.28008099228123,85.36564206639527,0.0221334354968868,0.0610812907631911,16.1833997,3637,36,imitation,2,5.13,442.32,d3637_36_imitation555_2_mono.wav
